NAME,MEDIAN_INCOME,BACHELORS_PERCENT,POPULATION,UNEMPLOYMENT_RATE,ZIP_CODE
ZCTA5 02021,130134.0,5793.0,24293.0,736.0,02021
ZCTA5 02025,178013.0,2198.0,8330.0,170.0,02025
ZCTA5 02026,118877.0,5480.0,25150.0,584.0,02026
ZCTA5 02030,250001.0,1232.0,5886.0,262.0,02030
ZCTA5 02032,170174.0,1061.0,4847.0,152.0,02032
ZCTA5 02035,104350.0,4357.0,18476.0,586.0,02035
ZCTA5 02038,138062.0,6893.0,32777.0,1055.0,02038
ZCTA5 02043,170326.0,6459.0,24143.0,410.0,02043
ZCTA5 02045,128022.0,2288.0,10116.0,256.0,02045
ZCTA5 02047,-666666666.0,48.0,218.0,0.0,02047
ZCTA5 02048,125506.0,5001.0,23831.0,592.0,02048
ZCTA5 02050,118633.0,6174.0,25915.0,526.0,02050
ZCTA5 02052,215099.0,3334.0,12844.0,304.0,02052
ZCTA5 02053,165614.0,3492.0,13164.0,229.0,02053
ZCTA5 02054,140816.0,1837.0,8565.0,156.0,02054
ZCTA5 02056,182716.0,2620.0,11527.0,220.0,02056
ZCTA5 02061,179777.0,2937.0,11281.0,112.0,02061
ZCTA5 02062,98653.0,7238.0,31343.0,671.0,02062
ZCTA5 02066,127255.0,5339.0,18718.0,301.0,02066
ZCTA5 02067,181545.0,4215.0,18473.0,315.0,02067
ZCTA5 02071,200496.0,643.0,1480.0,52.0,02071
ZCTA5 02072,98145.0,4818.0,29051.0,811.0,02072
ZCTA5 02081,141599.0,4899.0,19990.0,468.0,02081
ZCTA5 02090,192887.0,3853.0,16149.0,221.0,02090
ZCTA5 02093,151833.0,3005.0,12173.0,411.0,02093
ZCTA5 02108,170379.0,960.0,4218.0,232.0,02108
ZCTA5 02109,162179.0,1333.0,3559.0,40.0,02109
ZCTA5 02110,126157.0,690.0,2337.0,161.0,02110
ZCTA5 02111,72321.0,1290.0,8417.0,258.0,02111
ZCTA5 02113,106625.0,2537.0,6688.0,120.0,02113
ZCTA5 02114,121418.0,4739.0,13356.0,265.0,02114
ZCTA5 02115,51454.0,4475.0,27838.0,1499.0,02115
ZCTA5 02116,131648.0,5225.0,22286.0,472.0,02116
ZCTA5 02118,74155.0,6243.0,28392.0,1449.0,02118
ZCTA5 02119,37158.0,3520.0,26821.0,1397.0,02119
ZCTA5 02120,51698.0,1642.0,14364.0,865.0,02120
ZCTA5 02121,42411.0,2480.0,29820.0,1220.0,02121
ZCTA5 02122,81025.0,3913.0,24705.0,1002.0,02122
ZCTA5 02124,72189.0,6663.0,55336.0,2590.0,02124
ZCTA5 02125,64983.0,5175.0,31903.0,1311.0,02125
ZCTA5 02126,66689.0,2385.0,24994.0,1695.0,02126
ZCTA5 02127,145357.0,12978.0,36175.0,1034.0,02127
ZCTA5 02128,84023.0,7648.0,45357.0,2326.0,02128
ZCTA5 02129,146815.0,5268.0,19832.0,309.0,02129
ZCTA5 02130,114933.0,8847.0,41479.0,1103.0,02130
ZCTA5 02131,101566.0,5747.0,31637.0,889.0,02131
ZCTA5 02132,132457.0,6290.0,26488.0,703.0,02132
ZCTA5 02133,-666666666.0,0.0,0.0,0.0,02133
ZCTA5 02134,80027.0,5072.0,17969.0,722.0,02134
ZCTA5 02135,87603.0,13574.0,44480.0,1216.0,02135
ZCTA5 02136,91579.0,5705.0,39498.0,1515.0,02136
ZCTA5 02138,118320.0,7041.0,38006.0,576.0,02138
ZCTA5 02139,117124.0,8434.0,39856.0,1105.0,02139
ZCTA5 02140,137792.0,4466.0,21553.0,398.0,02140
ZCTA5 02141,103451.0,3082.0,14402.0,324.0,02141
ZCTA5 02142,150294.0,1328.0,4474.0,43.0,02142
ZCTA5 02143,118440.0,7445.0,25329.0,606.0,02143
ZCTA5 02144,133627.0,7179.0,25022.0,375.0,02144
ZCTA5 02145,113469.0,6523.0,27692.0,562.0,02145
ZCTA5 02148,90295.0,11916.0,65463.0,2547.0,02148
ZCTA5 02149,77796.0,5581.0,48685.0,1854.0,02149
ZCTA5 02150,70968.0,4029.0,39875.0,1941.0,02150
ZCTA5 02151,78882.0,7263.0,60592.0,2536.0,02151
ZCTA5 02152,98901.0,4096.0,19031.0,593.0,02152
ZCTA5 02155,115048.0,13864.0,63873.0,1696.0,02155
ZCTA5 02163,67969.0,672.0,1994.0,75.0,02163
ZCTA5 02169,86335.0,12414.0,60938.0,2817.0,02169
ZCTA5 02170,97362.0,4301.0,19928.0,874.0,02170
ZCTA5 02171,101013.0,4598.0,19882.0,422.0,02171
ZCTA5 02176,126305.0,7237.0,29477.0,659.0,02176
ZCTA5 02180,112935.0,5489.0,22992.0,441.0,02180
ZCTA5 02184,120593.0,7175.0,38748.0,879.0,02184
ZCTA5 02186,170144.0,5779.0,28683.0,584.0,02186
ZCTA5 02188,100650.0,2924.0,15313.0,517.0,02188
ZCTA5 02189,87314.0,2946.0,15567.0,472.0,02189
ZCTA5 02190,95891.0,4069.0,18516.0,450.0,02190
ZCTA5 02191,106596.0,1750.0,7904.0,174.0,02191
ZCTA5 02199,111786.0,393.0,1221.0,6.0,02199
ZCTA5 02203,-666666666.0,0.0,0.0,0.0,02203
ZCTA5 02205,-666666666.0,0.0,0.0,0.0,02205
ZCTA5 02210,179643.0,2076.0,5706.0,159.0,02210
ZCTA5 02215,64138.0,3363.0,24522.0,1268.0,02215
ZCTA5 02301,70837.0,6544.0,69225.0,3302.0,02301
ZCTA5 02302,80702.0,3039.0,35488.0,1280.0,02302
ZCTA5 02322,125000.0,768.0,4730.0,99.0,02322
ZCTA5 02324,110625.0,4697.0,25819.0,653.0,02324
ZCTA5 02325,22500.0,19.0,2712.0,89.0,02325
ZCTA5 02330,69629.0,1186.0,11641.0,237.0,02330
ZCTA5 02332,148505.0,4505.0,16041.0,332.0,02332
ZCTA5 02333,122693.0,2177.0,14382.0,461.0,02333
ZCTA5 02338,110763.0,1280.0,7728.0,56.0,02338
ZCTA5 02339,163613.0,3372.0,14773.0,540.0,02339
ZCTA5 02341,117708.0,1684.0,10513.0,245.0,02341
ZCTA5 02343,96741.0,2085.0,11282.0,246.0,02343
ZCTA5 02346,89290.0,3576.0,24268.0,673.0,02346
ZCTA5 02347,119712.0,1997.0,11625.0,318.0,02347
ZCTA5 02350,82344.0,12.0,106.0,0.0,02350
ZCTA5 02351,120535.0,3352.0,17003.0,467.0,02351
ZCTA5 02356,116875.0,2768.0,12201.0,243.0,02356
ZCTA5 02357,-666666666.0,0.0,1319.0,64.0,02357
ZCTA5 02359,140052.0,3455.0,18330.0,330.0,02359
ZCTA5 02360,107067.0,12842.0,61412.0,1993.0,02360
ZCTA5 02364,111490.0,3292.0,13702.0,115.0,02364
ZCTA5 02366,-666666666.0,0.0,216.0,0.0,02366
ZCTA5 02367,108958.0,498.0,2923.0,67.0,02367
ZCTA5 02368,95207.0,5012.0,34747.0,1650.0,02368
ZCTA5 02370,98295.0,2900.0,17721.0,435.0,02370
ZCTA5 02375,117695.0,2369.0,11501.0,439.0,02375
ZCTA5 02379,120414.0,1533.0,7648.0,200.0,02379
ZCTA5 02382,101088.0,1947.0,15146.0,423.0,02382
ZCTA5 02420,221458.0,2769.0,16356.0,341.0,02420
ZCTA5 02421,200294.0,3225.0,17865.0,290.0,02421
ZCTA5 02445,132970.0,4112.0,22124.0,463.0,02445
ZCTA5 02446,116644.0,5825.0,31517.0,763.0,02446
ZCTA5 02451,117932.0,3952.0,18379.0,317.0,02451
ZCTA5 02452,106674.0,2621.0,15830.0,239.0,02452
ZCTA5 02453,111294.0,6418.0,30365.0,663.0,02453
ZCTA5 02457,-666666666.0,5.0,1758.0,23.0,02457
ZCTA5 02458,133936.0,2784.0,12706.0,430.0,02458
ZCTA5 02459,210785.0,3557.0,19182.0,293.0,02459
ZCTA5 02460,149000.0,1944.0,9888.0,107.0,02460
ZCTA5 02461,191711.0,1540.0,7049.0,122.0,02461
ZCTA5 02462,136375.0,308.0,1438.0,9.0,02462
ZCTA5 02464,126346.0,648.0,3440.0,46.0,02464
ZCTA5 02465,178333.0,2541.0,11823.0,227.0,02465
ZCTA5 02466,144934.0,1624.0,8859.0,226.0,02466
ZCTA5 02467,171250.0,3271.0,21709.0,373.0,02467
ZCTA5 02468,250001.0,1034.0,5589.0,134.0,02468
ZCTA5 02472,117584.0,8855.0,35300.0,1295.0,02472
ZCTA5 02474,134169.0,6912.0,28167.0,728.0,02474
ZCTA5 02476,138959.0,3623.0,17739.0,246.0,02476
ZCTA5 02478,164720.0,5285.0,26964.0,700.0,02478
ZCTA5 02481,250001.0,3205.0,17100.0,227.0,02481
ZCTA5 02482,230625.0,2108.0,11004.0,289.0,02482
ZCTA5 02492,207844.0,4402.0,21192.0,681.0,02492
ZCTA5 02493,250001.0,2630.0,11759.0,106.0,02493
ZCTA5 02494,203690.0,2184.0,10765.0,179.0,02494
ZCTA5 02532,82782.0,2500.0,13092.0,218.0,02532
ZCTA5 02534,163053.0,331.0,1460.0,0.0,02534
ZCTA5 02535,135750.0,610.0,2269.0,122.0,02535
ZCTA5 02536,89132.0,3866.0,20909.0,601.0,02536
ZCTA5 02537,126763.0,1268.0,6408.0,79.0,02537
ZCTA5 02538,103198.0,432.0,4494.0,64.0,02538
ZCTA5 02539,79127.0,979.0,5159.0,205.0,02539
ZCTA5 02540,85117.0,1936.0,8615.0,185.0,02540
ZCTA5 02542,49250.0,89.0,766.0,17.0,02542
ZCTA5 02543,83629.0,196.0,801.0,15.0,02543
ZCTA5 02553,-666666666.0,0.0,76.0,0.0,02553
ZCTA5 02554,136887.0,3408.0,13861.0,428.0,02554
ZCTA5 02556,129787.0,627.0,2375.0,75.0,02556
ZCTA5 02557,92022.0,289.0,1924.0,111.0,02557
ZCTA5 02558,72586.0,151.0,1820.0,213.0,02558
ZCTA5 02559,93116.0,549.0,3205.0,12.0,02559
ZCTA5 02561,88060.0,158.0,481.0,0.0,02561
ZCTA5 02562,114770.0,936.0,3485.0,79.0,02562
ZCTA5 02563,118550.0,2459.0,10168.0,230.0,02563
ZCTA5 02564,-666666666.0,73.0,180.0,14.0,02564
ZCTA5 02568,77078.0,1444.0,8547.0,356.0,02568
ZCTA5 02571,82591.0,1471.0,10530.0,362.0,02571
ZCTA5 02575,124622.0,354.0,2606.0,0.0,02575
ZCTA5 02576,59978.0,534.0,4406.0,65.0,02576
ZCTA5 02584,-666666666.0,0.0,24.0,0.0,02584
ZCTA5 02601,63432.0,2010.0,17178.0,303.0,02601
ZCTA5 02630,135735.0,375.0,1922.0,0.0,02630
ZCTA5 02631,96133.0,1911.0,10176.0,413.0,02631
ZCTA5 02632,114936.0,2090.0,11929.0,217.0,02632
ZCTA5 02633,91974.0,1328.0,4667.0,121.0,02633
ZCTA5 02635,94844.0,736.0,3007.0,115.0,02635
ZCTA5 02637,207878.0,107.0,323.0,0.0,02637
ZCTA5 02638,105639.0,520.0,3146.0,46.0,02638
ZCTA5 02639,57679.0,625.0,3308.0,199.0,02639
ZCTA5 02641,-666666666.0,142.0,319.0,0.0,02641
ZCTA5 02642,80167.0,1234.0,5724.0,224.0,02642
ZCTA5 02643,-666666666.0,0.0,0.0,0.0,02643
ZCTA5 02644,119779.0,686.0,3838.0,53.0,02644
ZCTA5 02645,84693.0,1878.0,10930.0,349.0,02645
ZCTA5 02646,70980.0,570.0,1950.0,47.0,02646
ZCTA5 02647,-666666666.0,88.0,159.0,0.0,02647
ZCTA5 02648,130177.0,1325.0,7774.0,142.0,02648
ZCTA5 02649,90465.0,3073.0,15144.0,350.0,02649
ZCTA5 02650,61276.0,244.0,1024.0,13.0,02650
ZCTA5 02652,-666666666.0,88.0,996.0,22.0,02652
ZCTA5 02653,89375.0,1748.0,6322.0,82.0,02653
ZCTA5 02655,95563.0,817.0,3441.0,57.0,02655
ZCTA5 02657,91447.0,1013.0,3630.0,196.0,02657
ZCTA5 02659,72969.0,255.0,916.0,0.0,02659
ZCTA5 02660,85963.0,1387.0,6604.0,144.0,02660
ZCTA5 02663,-666666666.0,124.0,462.0,0.0,02663
ZCTA5 02664,76448.0,1594.0,9282.0,408.0,02664
ZCTA5 02666,89333.0,60.0,631.0,0.0,02666
ZCTA5 02667,97438.0,617.0,3890.0,22.0,02667
ZCTA5 02668,108651.0,594.0,2465.0,28.0,02668
ZCTA5 02670,81250.0,388.0,1340.0,19.0,02670
ZCTA5 02671,97865.0,155.0,750.0,30.0,02671
ZCTA5 02672,-666666666.0,28.0,28.0,0.0,02672
ZCTA5 02673,69167.0,1223.0,9246.0,199.0,02673
ZCTA5 02675,104741.0,1849.0,7185.0,113.0,02675
ZCTA5 02702,121060.0,956.0,4416.0,143.0,02702
ZCTA5 02703,91458.0,7224.0,46356.0,1146.0,02703
ZCTA5 02713,73125.0,12.0,32.0,0.0,02713
ZCTA5 02715,114899.0,472.0,3620.0,117.0,02715
ZCTA5 02717,134948.0,811.0,4783.0,164.0,02717
ZCTA5 02718,98848.0,661.0,7213.0,250.0,02718
ZCTA5 02719,86676.0,2525.0,15899.0,420.0,02719
ZCTA5 02720,60076.0,3010.0,30558.0,1471.0,02720
ZCTA5 02721,51958.0,2015.0,26807.0,1188.0,02721
ZCTA5 02723,43579.0,949.0,17164.0,707.0,02723
ZCTA5 02724,46120.0,1275.0,18445.0,533.0,02724
ZCTA5 02725,129235.0,306.0,2359.0,8.0,02725
ZCTA5 02726,103508.0,2782.0,15907.0,263.0,02726
ZCTA5 02738,111351.0,982.0,5305.0,129.0,02738
ZCTA5 02739,110179.0,1700.0,6511.0,137.0,02739
ZCTA5 02740,51599.0,3817.0,46623.0,1607.0,02740
ZCTA5 02743,88273.0,1574.0,10466.0,181.0,02743
ZCTA5 02744,52290.0,694.0,12465.0,498.0,02744
ZCTA5 02745,70338.0,2548.0,25084.0,761.0,02745
ZCTA5 02746,39545.0,754.0,16286.0,722.0,02746
ZCTA5 02747,94831.0,2655.0,21383.0,460.0,02747
ZCTA5 02748,105108.0,2203.0,11431.0,147.0,02748
ZCTA5 02760,104360.0,6075.0,29149.0,971.0,02760
ZCTA5 02762,99720.0,1976.0,9814.0,436.0,02762
ZCTA5 02763,106667.0,513.0,1601.0,83.0,02763
ZCTA5 02764,119545.0,717.0,4463.0,190.0,02764
ZCTA5 02766,112284.0,3573.0,19177.0,440.0,02766
ZCTA5 02767,110573.0,2646.0,15432.0,531.0,02767
ZCTA5 02769,124306.0,2405.0,12614.0,275.0,02769
ZCTA5 02770,114313.0,1123.0,5564.0,129.0,02770
ZCTA5 02771,108479.0,2881.0,15475.0,491.0,02771
ZCTA5 02777,110975.0,2763.0,17158.0,524.0,02777
ZCTA5 02779,140000.0,1196.0,6768.0,199.0,02779
ZCTA5 02780,68948.0,6029.0,51915.0,1529.0,02780
ZCTA5 02790,90691.0,2080.0,16431.0,275.0,02790
ZCTA5 02791,99490.0,40.0,371.0,0.0,02791
ZCTA5 02802,113056.0,211.0,702.0,0.0,02802
ZCTA5 02804,101211.0,256.0,2560.0,89.0,02804
ZCTA5 02806,145028.0,3740.0,17121.0,236.0,02806
ZCTA5 02807,66652.0,248.0,962.0,41.0,02807
ZCTA5 02808,78214.0,308.0,2328.0,181.0,02808
ZCTA5 02809,91382.0,4128.0,22420.0,487.0,02809
ZCTA5 02812,107188.0,238.0,1038.0,15.0,02812
ZCTA5 02813,103182.0,1393.0,7998.0,245.0,02813
ZCTA5 02814,103605.0,1215.0,7444.0,78.0,02814
ZCTA5 02815,201500.0,41.0,134.0,0.0,02815
ZCTA5 02816,94026.0,5005.0,33148.0,682.0,02816
ZCTA5 02817,119137.0,942.0,6535.0,326.0,02817
ZCTA5 02818,120219.0,4765.0,19876.0,397.0,02818
ZCTA5 02822,103289.0,1242.0,6241.0,312.0,02822
ZCTA5 02823,-666666666.0,0.0,17.0,0.0,02823
ZCTA5 02824,-666666666.0,73.0,291.0,0.0,02824
ZCTA5 02825,107653.0,856.0,5872.0,11.0,02825
ZCTA5 02826,73491.0,26.0,396.0,67.0,02826
ZCTA5 02827,96401.0,341.0,2286.0,17.0,02827
ZCTA5 02828,92340.0,1519.0,7263.0,162.0,02828
ZCTA5 02829,-666666666.0,0.0,82.0,0.0,02829
ZCTA5 02830,118790.0,997.0,6766.0,210.0,02830
ZCTA5 02831,129122.0,668.0,3840.0,72.0,02831
ZCTA5 02832,102643.0,930.0,4887.0,130.0,02832
ZCTA5 02833,-666666666.0,29.0,670.0,17.0,02833
ZCTA5 02835,131875.0,1629.0,5554.0,189.0,02835
ZCTA5 02836,25658.0,0.0,87.0,0.0,02836
ZCTA5 02837,136389.0,990.0,3622.0,123.0,02837
ZCTA5 02838,72278.0,739.0,3468.0,133.0,02838
ZCTA5 02839,95154.0,312.0,1598.0,25.0,02839
ZCTA5 02840,81307.0,4854.0,23847.0,1279.0,02840
ZCTA5 02841,-666666666.0,210.0,1240.0,0.0,02841
ZCTA5 02842,97555.0,3332.0,17009.0,394.0,02842
ZCTA5 02852,103764.0,4597.0,23382.0,436.0,02852
ZCTA5 02857,106250.0,1392.0,8031.0,147.0,02857
ZCTA5 02858,89960.0,57.0,286.0,0.0,02858
ZCTA5 02859,114726.0,738.0,7295.0,323.0,02859
ZCTA5 02860,54462.0,4915.0,47677.0,2001.0,02860
ZCTA5 02861,78977.0,2568.0,27527.0,894.0,02861
ZCTA5 02863,43092.0,1077.0,22359.0,871.0,02863
ZCTA5 02864,109746.0,7241.0,36142.0,554.0,02864
ZCTA5 02865,110639.0,3837.0,18306.0,628.0,02865
ZCTA5 02871,107360.0,4639.0,17748.0,333.0,02871
ZCTA5 02872,-666666666.0,0.0,98.0,0.0,02872
ZCTA5 02873,42266.0,28.0,97.0,0.0,02873
ZCTA5 02874,136473.0,1291.0,6376.0,133.0,02874
ZCTA5 02875,87076.0,32.0,176.0,18.0,02875
ZCTA5 02876,-666666666.0,106.0,659.0,0.0,02876
ZCTA5 02878,92444.0,3606.0,16324.0,588.0,02878
ZCTA5 02879,112409.0,5425.0,22369.0,790.0,02879
ZCTA5 02881,62829.0,292.0,7177.0,342.0,02881
ZCTA5 02882,90507.0,2867.0,13238.0,426.0,02882
ZCTA5 02885,81575.0,1840.0,11117.0,388.0,02885
ZCTA5 02886,81788.0,4786.0,30540.0,531.0,02886
ZCTA5 02888,81505.0,2593.0,18443.0,544.0,02888
ZCTA5 02889,81226.0,3610.0,28209.0,1046.0,02889
ZCTA5 02891,89243.0,3822.0,22026.0,856.0,02891
ZCTA5 02892,130875.0,858.0,5920.0,129.0,02892
ZCTA5 02893,71851.0,3969.0,30909.0,802.0,02893
ZCTA5 02894,79130.0,104.0,609.0,0.0,02894
ZCTA5 02895,54483.0,3951.0,43163.0,1909.0,02895
ZCTA5 02896,100669.0,1729.0,11449.0,264.0,02896
ZCTA5 02898,111167.0,313.0,1857.0,11.0,02898
ZCTA5 02903,57850.0,2116.0,12039.0,348.0,02903
ZCTA5 02904,61853.0,4070.0,31214.0,952.0,02904
ZCTA5 02905,53668.0,2257.0,25674.0,1393.0,02905
ZCTA5 02906,98563.0,6294.0,26437.0,825.0,02906
ZCTA5 02907,46010.0,2521.0,32697.0,1135.0,02907
ZCTA5 02908,68268.0,5184.0,39099.0,1121.0,02908
ZCTA5 02909,58085.0,3551.0,42629.0,2012.0,02909
ZCTA5 02910,86709.0,3228.0,23598.0,957.0,02910
ZCTA5 02911,78115.0,2639.0,15866.0,534.0,02911
ZCTA5 02912,-666666666.0,13.0,4809.0,154.0,02912
ZCTA5 02914,60343.0,2342.0,21742.0,426.0,02914
ZCTA5 02915,82546.0,2559.0,16415.0,749.0,02915
ZCTA5 02916,92602.0,1706.0,8855.0,267.0,02916
ZCTA5 02917,94531.0,2038.0,14868.0,587.0,02917
ZCTA5 02918,-666666666.0,0.0,2960.0,46.0,02918
ZCTA5 02919,83408.0,4188.0,29453.0,1107.0,02919
ZCTA5 02920,70076.0,4817.0,36907.0,980.0,02920
ZCTA5 02921,123066.0,2444.0,12205.0,141.0,02921
ZCTA5 03031,152796.0,3052.0,11814.0,158.0,03031
ZCTA5 03032,138750.0,1485.0,5949.0,68.0,03032
ZCTA5 03033,163628.0,1342.0,5659.0,38.0,03033
ZCTA5 03034,117500.0,527.0,4202.0,72.0,03034
ZCTA5 03036,135326.0,848.0,5237.0,88.0,03036
ZCTA5 03037,118606.0,973.0,4700.0,83.0,03037
ZCTA5 03038,94655.0,5237.0,34506.0,1087.0,03038
ZCTA5 03042,96558.0,1139.0,7180.0,82.0,03042
ZCTA5 03043,104500.0,300.0,1444.0,18.0,03043
ZCTA5 03044,121583.0,739.0,4738.0,42.0,03044
ZCTA5 03045,109452.0,2415.0,14165.0,70.0,03045
ZCTA5 03046,138036.0,420.0,3000.0,78.0,03046
ZCTA5 03047,99583.0,278.0,1784.0,27.0,03047
ZCTA5 03048,86914.0,357.0,3489.0,132.0,03048
ZCTA5 03049,155339.0,1782.0,8429.0,125.0,03049
ZCTA5 03051,125216.0,4534.0,25385.0,717.0,03051
ZCTA5 03052,134000.0,1863.0,8484.0,79.0,03052
ZCTA5 03053,129571.0,5430.0,25780.0,803.0,03053
ZCTA5 03054,120730.0,5603.0,27139.0,517.0,03054
ZCTA5 03055,84912.0,2015.0,16151.0,345.0,03055
ZCTA5 03057,156389.0,557.0,2607.0,24.0,03057
ZCTA5 03060,69452.0,4567.0,31469.0,888.0,03060
ZCTA5 03062,101433.0,6610.0,28866.0,1073.0,03062
ZCTA5 03063,103466.0,3450.0,15941.0,328.0,03063
ZCTA5 03064,83780.0,2490.0,14667.0,475.0,03064
ZCTA5 03070,137813.0,1360.0,6099.0,115.0,03070
ZCTA5 03071,91824.0,527.0,5244.0,88.0,03071
ZCTA5 03076,121875.0,2369.0,14221.0,206.0,03076
ZCTA5 03077,91520.0,1180.0,10773.0,237.0,03077
ZCTA5 03079,101856.0,5329.0,30350.0,523.0,03079
ZCTA5 03082,114107.0,276.0,1606.0,109.0,03082
ZCTA5 03084,93194.0,217.0,1372.0,26.0,03084
ZCTA5 03086,89113.0,710.0,4116.0,136.0,03086
ZCTA5 03087,171563.0,3601.0,15764.0,266.0,03087
ZCTA5 03101,74146.0,709.0,3228.0,36.0,03101
ZCTA5 03102,66064.0,4855.0,33759.0,929.0,03102
ZCTA5 03103,68344.0,4178.0,37093.0,658.0,03103
ZCTA5 03104,80018.0,7115.0,34962.0,777.0,03104
ZCTA5 03106,100711.0,1980.0,14654.0,267.0,03106
ZCTA5 03109,94818.0,1474.0,10374.0,478.0,03109
ZCTA5 03110,151850.0,5798.0,23385.0,225.0,03110
ZCTA5 03215,89276.0,42.0,248.0,0.0,03215
ZCTA5 03216,85909.0,292.0,2041.0,35.0,03216
ZCTA5 03217,53367.0,234.0,2239.0,53.0,03217
ZCTA5 03218,88188.0,68.0,1535.0,0.0,03218
ZCTA5 03220,72642.0,814.0,7454.0,70.0,03220
ZCTA5 03221,95104.0,388.0,2263.0,35.0,03221
ZCTA5 03222,76497.0,762.0,5894.0,63.0,03222
ZCTA5 03223,107500.0,397.0,3380.0,14.0,03223
ZCTA5 03224,114167.0,500.0,2343.0,50.0,03224
ZCTA5 03225,91111.0,470.0,3406.0,36.0,03225
ZCTA5 03226,100192.0,190.0,820.0,0.0,03226
ZCTA5 03227,136371.0,277.0,1461.0,101.0,03227
ZCTA5 03229,115682.0,1098.0,5925.0,143.0,03229
ZCTA5 03230,62500.0,92.0,1491.0,38.0,03230
ZCTA5 03231,135625.0,0.0,110.0,0.0,03231
ZCTA5 03233,125968.0,76.0,209.0,0.0,03233
ZCTA5 03234,90805.0,874.0,4846.0,130.0,03234
ZCTA5 03235,66997.0,753.0,8827.0,162.0,03235
ZCTA5 03237,98542.0,313.0,2338.0,42.0,03237
ZCTA5 03238,44398.0,3.0,81.0,4.0,03238
ZCTA5 03240,72500.0,147.0,1200.0,45.0,03240
ZCTA5 03241,103750.0,232.0,1144.0,17.0,03241
ZCTA5 03242,76681.0,808.0,6094.0,69.0,03242
ZCTA5 03243,81136.0,101.0,902.0,10.0,03243
ZCTA5 03244,82647.0,881.0,7666.0,99.0,03244
ZCTA5 03245,78500.0,375.0,2125.0,26.0,03245
ZCTA5 03246,68024.0,2275.0,16943.0,282.0,03246
ZCTA5 03249,112522.0,1164.0,7725.0,62.0,03249
ZCTA5 03251,63813.0,312.0,1474.0,13.0,03251
ZCTA5 03253,65490.0,1231.0,6701.0,129.0,03253
ZCTA5 03254,89728.0,985.0,4996.0,103.0,03254
ZCTA5 03255,117500.0,526.0,1899.0,6.0,03255
ZCTA5 03256,73456.0,455.0,2591.0,15.0,03256
ZCTA5 03257,84891.0,1008.0,4381.0,38.0,03257
ZCTA5 03258,119028.0,475.0,2659.0,11.0,03258
ZCTA5 03259,79375.0,101.0,246.0,0.0,03259
ZCTA5 03260,118304.0,150.0,995.0,0.0,03260
ZCTA5 03261,122294.0,764.0,4632.0,34.0,03261
ZCTA5 03262,64928.0,306.0,1194.0,8.0,03262
ZCTA5 03263,64564.0,418.0,4093.0,74.0,03263
ZCTA5 03264,72025.0,999.0,6917.0,202.0,03264
ZCTA5 03266,55833.0,298.0,1929.0,20.0,03266
ZCTA5 03268,97731.0,187.0,1507.0,49.0,03268
ZCTA5 03269,87530.0,539.0,2957.0,106.0,03269
ZCTA5 03273,176103.0,80.0,309.0,15.0,03273
ZCTA5 03275,88475.0,1069.0,12028.0,233.0,03275
ZCTA5 03276,68898.0,920.0,8811.0,141.0,03276
ZCTA5 03278,86806.0,403.0,3003.0,24.0,03278
ZCTA5 03279,51793.0,119.0,763.0,17.0,03279
ZCTA5 03280,85000.0,215.0,1097.0,6.0,03280
ZCTA5 03281,109779.0,1802.0,9108.0,25.0,03281
ZCTA5 03282,87143.0,183.0,1083.0,0.0,03282
ZCTA5 03284,107614.0,177.0,798.0,10.0,03284
ZCTA5 03285,82593.0,550.0,2715.0,24.0,03285
ZCTA5 03287,110917.0,362.0,1502.0,8.0,03287
ZCTA5 03290,97035.0,988.0,5119.0,61.0,03290
ZCTA5 03291,-666666666.0,34.0,134.0,0.0,03291
ZCTA5 03293,-666666666.0,13.0,57.0,0.0,03293
ZCTA5 03301,78394.0,5393.0,33986.0,1024.0,03301
ZCTA5 03303,81992.0,2397.0,16118.0,298.0,03303
ZCTA5 03304,147951.0,2158.0,8235.0,116.0,03304
ZCTA5 03307,77473.0,793.0,5638.0,75.0,03307
ZCTA5 03431,69848.0,4517.0,24891.0,376.0,03431
ZCTA5 03440,100833.0,446.0,2900.0,43.0,03440
ZCTA5 03441,31750.0,53.0,357.0,10.0,03441
ZCTA5 03442,73519.0,238.0,1515.0,18.0,03442
ZCTA5 03443,-666666666.0,63.0,303.0,0.0,03443
ZCTA5 03444,96516.0,331.0,1686.0,10.0,03444
ZCTA5 03445,96750.0,77.0,687.0,3.0,03445
ZCTA5 03446,78451.0,865.0,6535.0,67.0,03446
ZCTA5 03447,85733.0,385.0,2287.0,72.0,03447
ZCTA5 03448,70000.0,65.0,871.0,38.0,03448
ZCTA5 03449,85000.0,400.0,1785.0,25.0,03449
ZCTA5 03450,89737.0,221.0,977.0,8.0,03450
ZCTA5 03451,67054.0,372.0,3965.0,84.0,03451
ZCTA5 03452,82167.0,754.0,5363.0,173.0,03452
ZCTA5 03455,70850.0,356.0,2292.0,4.0,03455
ZCTA5 03456,103333.0,83.0,803.0,3.0,03456
ZCTA5 03457,92143.0,201.0,773.0,5.0,03457
ZCTA5 03458,98067.0,1546.0,6864.0,63.0,03458
ZCTA5 03461,97794.0,741.0,6446.0,47.0,03461
ZCTA5 03462,109864.0,244.0,1532.0,36.0,03462
ZCTA5 03464,87917.0,136.0,927.0,21.0,03464
ZCTA5 03465,57500.0,258.0,1889.0,53.0,03465
ZCTA5 03466,106994.0,229.0,1742.0,90.0,03466
